Price,Close,High,Low,Open,Volume
Ticker,AARVEEDEN.NS,AARVEEDEN.NS,AARVEEDEN.NS,AARVEEDEN.NS,AARVEEDEN.NS
Date,,,,,
2006-11-21,53.736549377441406,56.66588686392139,51.719625782320094,51.719625782320094,41811
2006-11-22,55.65742492675781,60.075441602614866,48.50215568243419,55.70544613032046,31900
2006-11-23,53.304351806640625,57.62632627744933,52.63204393398042,57.62632627744933,5500
2006-11-24,54.120723724365234,57.62632673278989,51.43149587625834,53.784571617270565,8300
2006-11-27,54.31281280517578,56.66588857184816,52.82413341443472,53.78457220378808,3900
2006-11-28,54.9851188659668,57.626325449048174,53.30435104036956,57.626325449048174,3700
2006-11-29,54.16874694824219,56.37775533978126,54.16874694824219,55.22522810739211,2700
2006-11-30,61.08390426635742,64.3493975477254,54.9851195463773,57.050064366033986,28800
2006-12-01,61.948299407958984,65.30983503474746,60.84379337935812,63.388957533725474,20700
2006-12-04,56.329734802246094,62.62060429071233,55.705448142037596,62.62060429071233,57000
2006-12-05,58.53873825073242,60.603679213474194,57.62632077241266,59.883350203819035,15900
2006-12-06,59.883358001708984,60.60368710516394,57.43423978271878,59.547205885609976,8600
2006-12-07,62.524566650390625,63.3889630668151,60.50764656377805,60.50764656377805,12900
2006-12-08,56.37775802612305,64.34939929566522,54.02468224449506,64.20533201083327,43800
2006-12-11,57.866432189941406,59.35511145543228,56.66588380425797,58.586761221351466,54900
2006-12-12,57.48225784301758,59.018962044523,50.90325385717849,51.95973501888972,35400
2006-12-13,57.914451599121094,59.06697874644238,54.98511436152563,55.705443370628586,52200
2006-12-14,69.5357666015625,69.5357666015625,58.010501661885826,58.58676344335644,768300
2006-12-15,76.54696655273438,83.46213004943822,71.31257822044222,71.31257822044222,1446100
2006-12-18,83.99037170410156,87.68806701550017,71.60071681380322,77.69950184266455,719500
2006-12-19,82.7417984008789,88.74454048847073,81.87740207475248,83.5581698592782,461100
2006-12-20,77.89158630371094,84.99883498861094,76.93114749028031,84.23048100683978,131300
2006-12-21,74.53004455566406,78.61190918955586,74.14586759519632,78.61190918955586,69200
2006-12-22,72.56114196777344,76.3548716534932,72.03289778631435,74.8181712995649,73200
2006-12-26,75.39444732666016,79.23620260445176,72.12895387502397,73.47356968776435,65500
2006-12-27,75.15433502197266,78.56389564409191,74.57807321575196,76.35488350475177,44100
2006-12-28,75.87466430664062,77.12323766296635,74.43400612360314,75.3944449122948,36200
2006-12-29,78.46783447265625,79.95651730546584,74.91421441232836,74.91421441232836,53800
2007-01-02,86.34346008300781,86.34346008300781,79.90851494411795,79.90851494411795,148900
2007-01-03,79.47630310058594,86.43948373477625,78.99608374650384,86.43948373477625,103900
2007-01-04,80.14861297607422,82.50169237527906,78.99608937518319,78.99608937518319,38100
2007-01-05,81.63729095458984,84.90278405828661,78.85201720944949,80.58080983127891,304200
2007-01-08,82.45365905761719,84.90278061804334,80.48476416385466,81.63728764666368,163200
2007-01-09,81.54125213623047,87.640036792732,80.82092306670117,82.11751392634068,349300
2007-01-10,89.7049789428711,89.7049789428711,80.82092068092719,81.39718245402656,211800
2007-01-11,91.33772277832031,92.874423297982,86.43948666608851,86.43948666608851,180400
2007-01-12,92.10608673095703,96.71618879191566,90.37729387836825,93.06652557626927,201300
2007-01-15,91.14563751220703,98.78112253240523,89.41684485637505,93.06651498421323,84000
2007-01-16,90.1852035522461,94.50717809314384,88.3603683916871,93.54673930627767,213700
2007-01-17,91.81794738769531,94.12300196249419,90.37728919439184,90.37728919439184,15700
2007-01-18,91.52982330322266,92.5382796767855,90.42531718473947,91.33773114094872,54200
2007-01-19,89.9450912475586,93.59475413528766,82.59773327555686,91.72190148622884,29000
2007-01-22,92.92244720458984,95.08343434888262,91.24167942569545,91.24167942569545,51000
2007-01-23,91.19365692138672,92.34618782474998,90.28124303451122,92.25014541469459,13200
2007-01-24,99.74156188964844,100.31782366932633,89.36882787274807,91.19365562046706,99900
2007-01-25,109.20188903808594,109.73013331109156,98.25289253911998,101.32629377960752,207610
2007-01-29,105.40815734863281,111.2668325102417,104.20760885946842,109.20188764336568,46600
2007-01-31,103.10310363769531,107.08892612023996,100.8940987958805,106.60870672059764,16900
2007-02-01,102.86299133300781,106.03244222141176,100.94211378308212,104.20760708346907,114900
2007-02-02,103.4872817993164,106.60870793247445,100.94211748676653,102.71892782012779,63584
2007-02-05,102.38277435302734,105.64826773020141,102.04662223939908,103.48728043572002,13300
2007-02-06,107.5211181640625,107.5211181640625,100.94211400651763,101.32629098286641,120300
2007-02-07,112.89957427978516,112.89957427978516,108.52957518000633,108.52957518000633,140400
2007-02-08,115.0605697631836,117.12550729586448,107.56914428381958,117.12550729586448,97600
2007-02-09,112.32330322265625,113.61990133188692,109.39396957927497,113.42780919502478,122900
2007-02-12,108.52958679199219,112.37134207666448,107.56914797082412,110.93068384491237,34500
2007-02-13,108.72166442871094,112.37133463859786,107.5691408506236,107.5691408506236,36100
2007-02-14,109.29794311523438,110.45046679423443,107.56915026916745,108.28947940043419,56000
2007-02-15,109.9222183227539,111.41090140182212,108.62562740126326,110.3544201816285,78300
2007-02-19,109.4900131225586,111.41089054576138,108.62561681660416,111.36286567915496,57600
2007-02-20,107.18496704101562,109.49002159269082,104.68782766318684,108.62562521986682,97900
2007-02-21,105.88836669921875,107.47309202009436,105.64825702416383,105.64825702416383,51100
2007-02-22,106.5606689453125,109.00979051793104,102.76693907857816,106.60869381048762,54500
2007-02-23,102.1906967163086,106.6567389047186,101.32630027217004,106.60871403043483,14100
2007-02-26,99.88562774658203,103.19913842830283,97.77266547527688,102.76694393157959,11700
2007-02-27,98.9251937866211,101.75848524074536,98.9251937866211,98.97321865637899,16800
2007-02-28,96.5721206665039,100.75002782505159,95.0834376510419,95.0834376510419,27900
2007-03-01,100.94210815429688,101.42232751500006,96.52409150134073,97.7246399030987,38900
2007-03-02,99.02123260498047,105.12001713701949,96.04387397720046,101.8065064158325,135100
2007-03-05,95.37158203125,97.67662944050089,95.03542256713116,97.48454459891899,6500
2007-03-06,93.16256713867188,98.34893832118347,91.24168946570957,96.04388364811534,60900
2007-03-07,96.71617889404297,97.82068491863097,89.32080347300354,93.45069301622263,175900
2007-03-08,101.4703598022461,101.56640221589677,92.20212399740984,94.79530580381041,220600
2007-03-09,101.95057678222656,103.72738703914307,99.02123560611314,100.84607073250021,25300
2007-03-12,106.51265716552734,106.89683412499913,97.00431222453948,98.92518969433235,120400
2007-03-13,107.18496704101562,109.00980219974042,106.60870523498843,106.60870523498843,35600
2007-03-14,102.52684783935547,106.60871297581693,101.9025611176774,106.08046867418925,75200
2007-03-15,97.86871337890625,106.60870483205711,97.43651153034456,106.60870483205711,113700
2007-03-16,102.28672790527344,102.71892241610021,95.08343720771897,98.92519224641468,140500
2007-03-19,104.97595977783203,106.6087027446973,97.96475387350563,97.96475387350563,16300
2007-03-20,106.60870361328125,107.08892299892666,104.2076066850542,104.68782607069961,15100
2007-03-21,108.67364501953125,109.49001648394216,103.58331676074259,105.64826151959332,80800
2007-03-22,108.86573791503906,110.93068282711779,104.6878305468038,104.6878305468038,125791
2007-03-23,105.1200180053711,108.28946880382662,104.68782349992995,107.0889203691944,48386
2007-03-26,104.59178161621094,107.56914028354585,100.94211142556416,105.64826277848253,2800
2007-03-28,100.84607696533203,104.68783227829707,99.88563813709078,104.20761286417644,1200
2007-03-29,99.30936431884766,100.84606479303791,97.96474865609397,98.92518736840863,1791
2007-03-30,98.1568374633789,99.78958773732064,96.1399175509249,98.92519139553575,18800
2007-04-02,97.48452758789062,98.82914322702985,95.75573500505938,97.05233310596567,699
2007-04-03,96.86024475097656,98.44497012583243,95.56365392702757,97.96475075936495,2900
2007-04-04,95.27552795410156,99.8856372182796,94.31508913469503,99.8856372182796,1300
2007-04-05,94.60321807861328,96.81223016274446,92.20212117306471,95.5636568408327,3600
2007-04-09,96.5721206665039,98.34893091467174,94.17102375612406,95.0834376510419,11700
2007-04-10,94.89134979248047,97.10035448279656,93.16255714130611,94.93936733261162,11800
2007-04-11,93.97892761230469,94.89134879600753,93.21058103018044,93.35464097662715,10286
2007-04-12,98.6850814819336,98.6850814819336,95.08343617237396,95.56365554698192,12100
2007-04-13,98.9251937866211,102.57486406123171,98.9251937866211,102.57486406123171,16400
2007-04-16,98.9251937866211,99.88563256124849,98.82915137467162,98.97321865637899,11700
2007-04-17,95.7557373046875,99.16529768643387,95.08343313275499,98.9251880068057,11000
2007-04-18,94.89134979248047,97.82068353285821,94.4111304257727,96.04387334155268,9100
2007-04-19,94.89134979248047,96.04387334155268,94.12299587472164,96.04387334155268,9500
2007-04-20,92.39421081542969,96.0438812333226,90.37729077504324,96.0438812333226,9300
2007-04-23,92.10608673095703,95.0834456859116,90.56938604397082,95.0834456859116,11800
2007-04-24,93.16256713867188,94.89135997536468,88.93663479264144,91.24168946570957,12500
2007-04-25,92.29815673828125,94.12299171666857,89.3207982617365,94.12299171666857,12800
2007-04-26,93.93091583251953,95.0834394401616,92.68234248460197,93.16256187571389,16500
2007-04-27,91.57782745361328,94.02694903952967,89.32079800187475,93.16255275464356,9900
2007-04-30,87.78410339355469,92.63431469435207,87.01574946096987,92.58629715329437,12100
2007-05-03,87.78410339355469,88.16828035984709,85.57509133304796,87.9761882129178,9900
2007-05-04,83.606201171875,87.30388911735842,83.51015142901662,84.32653027791332,4300
2007-05-07,87.78410339355469,87.78410339355469,84.0383907954445,84.0383907954445,1600
2007-05-08,92.20211791992188,92.20211791992188,88.60047268867493,90.28124046325684,2700
2007-05-09,96.81221771240234,96.81221771240234,93.16254795430054,96.04386387041292,4500
2007-05-10,101.66243743896484,101.66243743896484,100.65398117561115,100.65398117561115,6400
2007-05-11,96.6201400756836,100.36585279378801,96.6201400756836,100.36585279378801,6100
2007-05-14,92.68234252929688,100.79804731197558,92.25014800811428,100.79804731197558,5100
2007-05-15,92.34619140625,94.55519623346149,89.32080774299025,93.16256291473178,4200
2007-05-16,97.00431823730469,97.00431823730469,92.25014913590891,95.56366004566155,12600
2007-05-17,99.11727905273438,100.84607178580326,97.96475544906603,99.78959059451289,15800
2007-05-18,98.82914733886719,99.59749393065296,97.9647510114879,98.92518974689465,3100
2007-05-21,101.32628631591797,101.7584808146751,95.85178846968624,98.92518948378721,36200
2007-05-22,102.43079376220703,102.71892098956805,97.05233824824079,97.05233824824079,19100
2007-05-23,100.84607696533203,101.8065157935733,97.96476048060826,100.84607696533203,3100
2007-05-24,102.62288665771484,105.64827041230791,100.65399146929822,100.84607630265755,15600
2007-05-25,99.74156188964844,103.48727444890389,98.49299592160735,103.48727444890389,10000
2007-05-28,96.18794250488281,101.32628836398892,95.99585035789005,101.32628836398892,10000
2007-05-29,98.6850814819336,99.11727598805429,94.12299742315807,97.48453304541371,19300
2007-05-30,98.9251937866211,99.98167497319795,98.82915137467162,98.9251937866211,30500
2007-05-31,98.82914733886719,99.98167089032886,98.44497037919128,99.83760361450464,13300
2007-06-01,98.39694213867188,98.44496700482249,97.62859557322248,97.62859557322248,252
2007-06-04,97.00431823730469,99.88563462059096,97.00431823730469,98.9251958261622,6700
2007-06-05,98.060791015625,98.68507764384864,93.6427744065717,93.6427744065717,1600
2007-06-06,96.90827178955078,100.5099171187395,96.04387544503226,100.5099171187395,11100
2007-06-07,95.08344268798828,96.04388150301847,93.21058992970607,93.21058992970607,12100
2007-06-08,94.36311340332031,97.4845395464327,92.2021260734733,94.60322310663665,10600
2007-06-11,93.69080352783203,95.08343679224757,92.2981629358503,95.08343679224757,5800
2007-06-12,91.09761810302734,94.60322116501058,89.32080780046684,94.60322116501058,8700
2007-06-13,90.08915710449219,92.01003459219935,88.40838930274842,90.28124192223646,1700
2007-06-14,90.52135467529297,91.24168375758973,90.28124498119405,91.24168375758973,5800
2007-06-15,87.88014221191406,91.72189706270812,87.39992285556481,91.24167770635886,6600
2007-06-18,85.04685974121094,90.28124833605108,84.51861546353717,86.9197124937513,5500
2007-06-19,83.1259765625,85.47904856384918,81.1570741982613,81.25311660753891,5500
2007-06-20,82.50170135498047,85.14290827810078,80.72489089039479,80.86895086051126,8500
2007-06-21,83.70223999023438,86.63157383236816,83.5581727097044,85.47905024326082,3600
2007-06-22,87.3999252319336,87.78410219297179,84.51860901549622,84.51860901549622,7700
2007-06-25,87.20783233642578,88.26431338573582,86.43947848552826,87.39991713536746,11500
2007-06-26,86.19938659667969,87.39993515652202,84.18246648165794,86.91971573258509,5700
2007-06-27,84.75872802734375,86.6796057163487,83.79828918284127,86.39147113197122,8300
2007-06-28,82.7898178100586,83.8463063033783,82.16553848090847,83.8463063033783,6400
2007-06-29,81.82938385009766,82.59773783071232,79.71642139475725,80.67686020674226,8800
2007-07-02,80.86894226074219,82.59773499396807,78.75597987796955,82.59773499396807,9600
2007-07-03,79.76444244384766,81.44521028427435,79.33224060262675,80.67685634048135,7900
2007-07-04,78.6599349975586,80.77289731403519,76.88312477767153,80.67685490466191,5400
2007-07-05,77.65147399902344,78.75598006298095,76.93114491308154,78.27576067235303,5900
2007-07-06,75.49048614501953,78.22773518446833,74.91422434633026,74.91422434633026,5100
2007-07-09,73.71367645263672,76.83510249134773,73.2334570620658,74.91422492906403,4200
2007-07-10,73.23345184326172,75.39443894683338,72.12894585814526,72.12894585814526,6700
2007-07-11,71.12049102783203,73.47356298994774,71.0724661602109,73.47356298994774,6200
2007-07-12,70.97642517089844,72.03290633158174,70.11202882940623,70.11202882940623,8000
2007-07-13,70.83235931396484,72.99334654727224,70.11203023619571,72.99334654727224,5500
2007-07-16,72.70520782470703,76.30685300745472,64.87763815625476,64.87763815625476,4100
2007-07-17,71.55268096923828,73.95377764605836,71.07246163387427,73.95377764605836,3600
2007-07-18,69.72784423828125,73.47355642341964,67.47081488555855,67.56685728465126,4400
2007-07-19,70.11202239990234,70.97641866212656,68.3832298754539,68.3832298754539,4100
2007-07-20,67.3267593383789,70.59225276870298,66.75049751598445,70.59225276870298,7000
2007-07-23,66.70246887207031,71.93686450441821,66.36631677198119,71.93686450441821,2900
