Price,Close,High,Low,Open,Volume
Ticker,ABBOTINDIA.NS,ABBOTINDIA.NS,ABBOTINDIA.NS,ABBOTINDIA.NS,ABBOTINDIA.NS
Date,,,,,
2002-08-12,210.09197998046875,230.02771530708256,203.95790757227988,230.02771530708256,600
2002-08-13,211.01210021972656,220.82660671382254,209.86196164309206,220.82660671382254,100
2002-08-14,210.3220672607422,214.69260464370086,193.22334417933078,193.22334417933078,700
2002-08-15,210.3220672607422,210.3220672607422,210.3220672607422,210.3220672607422,0
2002-08-16,209.36361694335938,222.36019640334035,191.5748152708742,191.5748152708742,700
2002-08-19,211.31878662109375,212.39224454899704,197.82382344274816,197.82382344274816,1300
2002-08-20,211.6638641357422,213.15905390971042,197.0571109884733,213.15905390971042,1100
2002-08-21,210.47537231445312,211.74052014570677,209.32523366792606,209.32523366792606,1300
2002-08-22,210.5903778076172,210.85874816702855,210.5903778076172,210.66705839596762,1100
2002-08-23,211.16546630859375,214.65423449869186,207.79173071128895,207.79173071128895,500
2002-08-26,211.62551879882812,213.15903705099353,210.8587596727454,210.8587596727454,400
2002-08-27,209.51690673828125,213.15901216191102,209.51690673828125,213.15901216191102,100
2002-08-28,211.35714721679688,213.9257949544196,210.89708706385034,210.89708706385034,200
2002-08-29,211.05047607421875,211.2421658799174,210.89711486980602,210.89711486980602,100
2002-08-30,211.01210021972656,213.12068761022314,208.67347107412556,208.67347107412556,87
2002-09-02,214.19418334960938,214.53921094362695,210.47539661653087,210.8587762096393,500
2002-09-03,212.08558654785156,213.15904468287482,211.12713760593218,211.77888756636384,1700
2002-09-04,211.8172149658203,214.3091822007123,208.17510900713202,208.17510900713202,100
2002-09-05,213.15904235839844,213.1590423583984,210.85876492287613,210.93544551731998,800
2002-09-06,211.70216369628906,213.73407035788244,211.6254831166836,212.4305707034721,2900
2002-09-09,210.85877990722656,210.85877990722656,208.94188190806997,210.85877990722656,1600
2002-09-10,210.85877990722656,210.85877990722656,210.85877990722656,210.85877990722656,0
2002-09-11,209.32522583007812,211.3954846761616,209.32522583007812,209.70860536456547,500
2002-09-12,209.24855041503906,210.85874917960942,208.2517729605876,210.85874917960942,400
2002-09-13,210.9354248046875,213.1590214274217,208.5584670081248,208.5584670081248,100
2002-09-16,211.62551879882812,213.15903705099353,209.44025060956608,209.70862098362133,300
2002-09-17,212.73733520507812,213.84912193111452,211.66385367699854,212.39228422824795,800
2002-09-18,211.16546630859375,211.2804755017547,209.7469571939223,210.85876732695374,100
2002-09-19,207.02496337890625,208.55848162615743,205.4914451316551,207.98341228343824,100
2002-09-20,210.7820587158203,212.3922574049534,207.0249440409293,207.79170309293275,400
2002-09-23,209.05686950683594,210.09199899935024,209.0185409106667,209.32523987891466,300
2002-09-24,206.25819396972656,210.09198939667314,204.18793507932327,204.18793507932327,900
2002-09-25,207.40835571289062,208.4051332751327,207.0249761274694,207.33167511587982,500
2002-09-26,211.62551879882812,212.77565748795217,208.86518126500405,210.8587596727454,1100
2002-09-27,210.85877990722656,214.30919630570847,208.25180330830034,211.0121411070126,1100
2002-09-30,210.2069854736328,212.31557282698785,210.2069854736328,211.24211485429652,1100
2002-10-01,208.75013732910156,210.09196557639606,208.75013732910156,210.09196557639606,65
2002-10-02,208.75013732910156,208.75013732910156,208.75013732910156,208.75013732910156,0
2002-10-03,210.85877990722656,210.85877990722656,207.791743108576,207.868423708469,700
2002-10-04,215.07594299316406,220.05987750102705,210.09200848530108,211.58719819751295,900
2002-10-07,213.1973876953125,214.69257750565188,212.43062848993517,212.43062848993517,90
2002-10-08,213.6574249267578,214.69255442265043,207.02496319327005,207.02496319327005,600
2002-10-09,216.37945556640625,216.60947396651719,213.92581676693203,213.92581676693203,1300
2002-10-10,216.7244873046875,216.91617710831798,213.3890800415904,214.6925800661313,400
2002-10-11,216.64776611328125,217.7595761258886,216.03436821644055,216.03436821644055,100
2002-10-14,217.72128295898438,218.5263707545424,214.69257477639252,218.5263707545424,400
2002-10-15,217.72128295898438,217.72128295898438,217.72128295898438,217.72128295898438,0
2002-10-16,217.9895782470703,226.11722847266375,216.6094213821855,226.11722847266375,300
2002-10-17,218.75636291503906,221.13332081631876,213.15903081815566,213.15903081815566,1300
2002-10-18,222.32186889648438,222.36019750171613,215.45936378614562,222.36019750171613,3300
2002-10-21,221.7467498779297,222.36014782241472,212.39227912692718,212.39227912692718,600
2002-10-22,225.19715881347656,226.193936291519,223.5102794202637,223.8169783827667,1500
2002-10-23,225.46548461914062,226.23224365324705,222.78182799976815,222.85850858310454,1400
2002-10-24,224.23876953125,225.19721866858714,224.20041752597425,224.5071165699947,1400
2002-10-25,224.27706909179688,224.66044869708202,223.1269302759415,224.1237078898292,2300
2002-10-28,223.3569793701172,237.69538793783508,204.72473735290956,204.72473735290956,2100
2002-10-29,222.3601531982422,222.3601531982422,219.67649617688411,219.67649617688411,1200
2002-10-30,221.5934295654297,223.12694810913507,220.25160083968746,220.25160083968746,200
2002-10-31,221.90011596679688,223.126935411875,221.90011596679688,222.36017618365548,500
2002-11-01,221.5934295654297,223.8937073809878,221.5934295654297,223.8937073809878,12
2002-11-04,221.01834106445312,222.36016967455822,218.5263736456865,222.36016967455822,100
2002-11-05,223.31858825683594,225.42717578544125,222.36013938019715,223.12689848150816,19
2002-11-06,223.31858825683594,223.31858825683594,223.31858825683594,223.31858825683594,0
2002-11-07,222.55186462402344,224.62212388735654,218.5263787005915,224.58377188640029,500
2002-11-08,222.3601531982422,222.3601531982422,222.3601531982422,222.3601531982422,11
2002-11-11,225.0437774658203,225.23546722516087,223.85531031776037,223.85531031776037,100
2002-11-12,227.42080688476562,228.49426519569062,224.9671678315346,225.42722807896993,1400
2002-11-13,225.81057739257812,225.81057739257812,225.69556819607388,225.69556819607388,100
2002-11-14,225.35052490234375,225.81058510370423,223.12692789534103,225.81058510370423,200
2002-11-15,223.54861450195312,225.4271837261907,221.5933880845888,221.5933880845888,500
2002-11-18,223.7403106689453,227.42076862969188,221.59339440823402,221.59339440823402,200
2002-11-19,223.7403106689453,223.7403106689453,223.7403106689453,223.7403106689453,0
2002-11-20,224.20037841796875,224.58375800602946,220.82664272296125,220.82664272296125,34
2002-11-21,222.3601531982422,226.1939489430395,216.26440860416162,226.1939489430395,700
2002-11-22,222.74349975585938,222.74349975585938,219.29308409699064,219.33141268890435,600
2002-11-25,221.97679138183594,222.3601709869859,219.36981474674292,219.36981474674292,1000
2002-11-26,222.16844177246094,223.05021002795627,220.44323385533224,220.44323385533224,300
2002-11-27,222.3601531982422,226.1939489430395,207.02497021905307,207.02497021905307,1300
2002-11-28,220.82662963867188,222.36014790005154,220.82662963867188,221.97676833470663,500
2002-11-29,220.82662963867188,220.82662963867188,220.82662963867188,220.82662963867188,0
2002-12-02,221.90011596679688,222.36017618365548,218.56470864411511,218.56470864411511,1100
2002-12-03,223.1269073486328,223.1269073486328,221.6700696781729,221.6700696781729,400
2002-12-04,223.39524841308594,223.89363710342468,221.67004059293967,221.746721175983,1700
2002-12-05,222.3601531982422,223.89367149616112,222.3601531982422,222.3601531982422,100
2002-12-06,222.3601531982422,222.3601531982422,221.01832468756314,222.3601531982422,600
2002-12-09,218.641357421875,220.90330617573176,217.797917713676,217.83626970928532,800
2002-12-10,220.1748809814453,222.32182059967414,220.1748809814453,220.1748809814453,5300
2002-12-11,220.25155639648438,222.3601439686004,220.13654720884065,220.13654720884065,500
2002-12-12,219.1014404296875,220.40494042376832,218.71806083138532,218.75638943136207,1600
2002-12-13,220.7882537841797,220.8265823726576,219.29306443951415,220.8265823726576,4300
2002-12-16,220.21327209472656,220.6349803341207,218.52639233787804,218.52639233787804,400
2002-12-17,217.75962829589844,218.2963691339467,217.75962829589844,218.2963691339467,100
2002-12-18,220.0598602294922,220.0598602294922,217.75958294486333,217.75958294486333,100
2002-12-19,217.06947326660156,217.83623225136552,215.45927471867182,217.83623225136552,600
2002-12-20,220.28993225097656,220.8266731079685,216.99287669984403,216.99287669984403,2700
2002-12-23,215.72769165039062,216.2260804182367,214.69256211739815,215.65101105542226,600
2002-12-24,215.07594299316406,218.52635919091534,214.69256341563613,214.73089201353596,400
2002-12-25,215.07594299316406,215.07594299316406,215.07594299316406,215.07594299316406,0
2002-12-26,213.6957550048828,214.7308609949779,213.23569489837996,214.7308609949779,1200
2002-12-27,215.07594299316406,218.52635919091534,214.69256341563613,218.48803059301554,1700
2002-12-30,214.92257690429688,215.45931766045683,214.76923911655967,215.45931766045683,500
2002-12-31,218.1813201904297,219.29313038615703,214.76925580287283,218.4880425889984,1100
2003-01-01,213.42739868164062,215.84268514992863,210.85875103456615,215.84268514992863,1000
2003-01-02,223.28025817871094,226.1939333844894,214.69254694121028,214.76922753075826,3800
2003-01-03,235.318359375,239.19050680831808,233.8615217880497,236.9285581393684,14900
2003-01-06,233.97653198242188,239.9955955278221,232.74971275666667,239.9955955278221,1700
2003-01-07,231.94464111328125,233.09477982954544,231.59959013854913,232.82640944915738,1800
2003-01-08,232.32798767089844,233.09474670611593,232.32798767089844,233.09474670611593,900
2003-01-09,232.63475036621094,233.09481059336173,230.794532857243,232.40473195245315,7100
2003-01-10,233.13307189941406,234.97331227681204,231.21617433931488,231.5612252599841,1400
2003-01-13,235.9701385498047,237.69534671141983,232.4813936272807,232.4813936272807,2200
2003-01-14,234.7049560546875,235.39503453790198,233.89984499124577,234.2832245263238,1000
2003-01-15,236.00845336914062,242.67926723107996,235.77843498754214,242.67926723107996,1900
2003-01-16,235.7401580810547,238.0404359999475,234.62834772706833,238.0404359999475,1800
2003-01-17,236.43016052246094,236.54516970138496,234.70495263971176,235.0116515833857,1700
2003-01-20,235.70176696777344,237.69534551329545,235.01168838653243,235.39506797607,4200
2003-01-21,236.31521606445312,237.31199375429372,235.39509558180345,236.92861411979567,4400
2003-01-22,235.4334259033203,236.5452362113317,233.93825935764946,235.62511572196806,2000
2003-01-23,234.32164001464844,238.46213543553108,234.32164001464844,236.08517699402782,1100
2003-01-24,233.05641174316406,234.62825836253896,232.7113608268973,234.62825836253896,1500
2003-01-27,233.13307189941406,234.4365716001329,231.94460477200394,233.1330718994141,2000
2003-01-28,232.5196990966797,233.09476842667974,231.33123184119867,232.71138887334638,600
2003-01-29,233.59320068359375,233.7848904959715,231.44628414481713,232.3280526018277,1200
2003-01-30,235.28004455566406,253.0305137982514,232.558035594722,232.558035594722,2700
2003-01-31,236.81358337402344,236.81358337402344,233.2864863774613,233.2864863774613,1500
2003-02-03,233.7081756591797,234.74330517432816,233.2864674935716,234.66662458068163,4900
2003-02-04,233.55487060546875,233.86156962340849,232.51974094524138,233.86156962340849,900
2003-02-05,232.28965759277344,232.51967594201548,231.71458832003967,232.32798618443758,8500
2003-02-06,230.02777099609375,231.75297927856445,229.45270156860352,231.75297927856445,14100
2003-02-07,229.79774475097656,230.06609175494927,229.299332544435,230.0277631542772,1700
2003-02-10,228.9926300048828,229.6443800036848,228.49424120566968,229.6443800036848,800
2003-02-11,230.02777099609375,230.02777099609375,228.87763214111328,228.87763214111328,200
2003-02-12,225.27381896972656,228.49421661747638,222.39847228410395,228.49421661747638,3400
2003-02-13,225.27381896972656,225.27381896972656,225.27381896972656,225.27381896972656,0
2003-02-14,224.9287567138672,226.96066337837644,222.36010939097693,222.5517991404519,1500
2003-02-17,226.845703125,227.3440919011806,225.46552259138525,226.57733273793886,2500
2003-02-18,225.42718505859375,229.83605007249483,224.6604259257414,224.6604259257414,3400
2003-02-19,231.5229034423828,233.09475012780086,227.72743680248968,230.02771394190876,4100
2003-02-20,235.58673095703125,235.97011050293366,222.3601366233981,222.3601366233981,4600
2003-02-21,235.20330810546875,237.50358495735597,234.47487774252065,236.16175679375507,5100
2003-02-24,238.34707641601562,239.22884472144082,235.43337772898855,236.16180825065314,3800
2003-02-25,239.03709411621094,240.60894054766226,236.9285070790992,237.73359458796446,3100
2003-02-26,240.80067443847656,242.29586397157067,237.88699935816393,239.22882771876598,4700
2003-02-27,240.60897827148438,242.33418611778936,240.49396909498984,241.52909848269863,2700
2003-02-28,241.29910278320312,241.52912115778665,233.97653919721216,234.62828912470704,6200
2003-03-03,239.99560546875,241.4524431223401,239.99560546875003,240.22562384576844,1700
2003-03-04,240.8773651123047,241.14573547558996,239.99559683262214,239.99559683262214,3000
2003-03-05,240.53236389160156,240.76238228552427,239.42055372183106,239.42055372183106,900
2003-03-06,238.57708740234375,243.82939187582136,238.5387588074985,243.82939187582136,4500
2003-03-07,237.69537353515625,239.38225328784077,237.00529487256202,237.81038274564932,10700
2003-03-10,235.85511779785156,238.19372383139816,234.62829848532215,237.08193711038098,2800
2003-03-11,232.28965759277344,237.6952993966193,231.5612271541259,237.6952993966193,1300
2003-03-12,233.86151123046875,233.86151123046875,231.5612340708248,231.5612340708248,300
2003-03-13,230.48780822753906,233.82321525421247,230.41112763159538,233.82321525421247,400
2003-03-14,230.48780822753906,230.48780822753906,230.48780822753906,230.48780822753906,0
2003-03-17,224.1237030029297,231.5996051429815,223.8936846046277,230.02775815543941,600
2003-03-18,224.1237030029297,224.12370300292972,224.12370300292972,224.12370300292972,0
2003-03-19,224.39205932617188,227.7274662901459,224.16204094229732,224.16204094229732,900
2003-03-20,224.46876525878906,237.69536201613872,224.0470570408724,237.69536201613872,300
2003-03-21,224.46876525878906,224.46876525878906,224.46876525878906,224.46876525878906,0
2003-03-24,226.96070861816406,226.96070861816406,226.96070861816406,226.96070861816406,100
2003-03-25,230.90951538085938,230.9861959764627,227.91915934938933,230.79450618727063,100
