Price,Close,High,Low,Open,Volume
Ticker,ABAN.NS,ABAN.NS,ABAN.NS,ABAN.NS,ABAN.NS
Date,,,,,
2002-08-12,22.985416412353516,23.61092904223271,21.848919362054644,23.25852744227377,4262150
2002-08-13,22.41276741027832,23.08233140415022,22.201326414379352,22.870888727867587,451500
2002-08-14,21.54937744140625,22.55372409521612,21.32031766321485,22.377522456194495,906325
2002-08-15,21.54937744140625,21.54937744140625,21.54937744140625,21.54937744140625,0
2002-08-16,23.558069229125977,23.707840119199624,21.954640688563046,22.280613218858644,3217450
2002-08-19,22.509674072265625,24.21001376409092,22.236563029239925,23.963333472474208,5211800
2002-08-20,21.93701934814453,22.800403655315858,21.848918531408344,22.421573000001892,2093600
2002-08-21,21.02077865600586,22.37752540593464,20.888626569128057,22.025123761822204,1278400
2002-08-22,21.25864601135254,22.280613169855453,20.87981534236027,21.1969759415255,1135950
2002-08-23,20.83576774597168,21.672723161378677,20.641947252472143,21.628671903503555,645875
2002-08-26,21.047204971313477,21.840110667153557,20.96791440172947,21.11768529090111,363650
2002-08-27,20.3952579498291,21.302693372671232,20.28072808111265,21.056011458011792,407525
2002-08-28,20.3952579498291,20.76527998162673,20.307157145994793,20.553839060654237,198225
2002-08-29,20.007617950439453,20.712422789828327,19.919518815851212,20.712422789828327,227150
2002-08-30,20.668373107910156,21.011966144290085,19.910710074677226,20.201441609839684,528825
2002-09-02,21.03839683532715,21.672721455738316,20.87981736060789,21.672721455738316,368800
2002-09-03,20.738855361938477,21.179357795144814,20.65075453922052,21.144116793904264,219200
2002-09-04,20.71242332458496,20.879814709314257,20.139770533060165,20.615512257575897,219800
2002-09-05,20.624324798583984,20.853386276717995,20.52741372080865,20.747664948200946,100400
2002-09-06,20.2895450592041,20.96791760885092,20.11334339309263,20.923868032514868,153125
2002-09-09,19.73451042175293,20.1838231451174,19.549500189982396,20.139773570043534,156800
2002-09-10,19.73451042175293,19.73451042175293,19.73451042175293,19.73451042175293,0
2002-09-11,19.97237777709961,20.148579399494484,19.558306148969827,19.575924966902747,219100
2002-09-12,20.095720291137695,20.157390362184948,19.769749435492663,19.990000649451947,223075
2002-09-13,19.885726928710938,20.451802643442782,19.73964276094397,20.451802643442782,247050
2002-09-16,19.383560180664062,20.1778943298928,19.28312840838774,20.1778943298928,190725
2002-09-17,19.365297317504883,19.4657308213481,19.173562528124624,19.173562528124624,189725
2002-09-18,19.557035446166992,19.803553116762586,19.356170163530138,19.356170163530138,250825
2002-09-19,19.337907791137695,19.53877305905382,19.1918236432968,19.53877305905382,172175
2002-09-20,19.630075454711914,19.803551027734546,19.063998093961388,19.063998093961388,98975
2002-09-23,19.374427795410156,19.630075922724874,19.173562529173132,19.219213171944148,204375
2002-09-24,19.913116455078125,20.351370696171415,19.173565144265435,19.52964508253439,536750
2002-09-25,20.241806030273438,20.871795066047685,19.967898662437978,20.524843875898156,996525
2002-09-26,20.351367950439453,20.707447840667417,20.269195400162168,20.707447840667417,220575
2002-09-27,20.48832130432129,20.77135911676501,20.21441222713608,20.27832382270785,269100
2002-09-30,19.913116455078125,20.716581112531962,19.812684678991868,20.716581112531962,141225
2002-10-01,19.584430694580078,19.903988765248137,19.22834896496858,19.903988765248137,111875
2002-10-02,19.584430694580078,19.584430694580078,19.584430694580078,19.584430694580078,0
2002-10-03,19.538772583007812,19.63007560854895,19.36529700862569,19.36529700862569,111550
2002-10-04,19.31964874267578,19.70312010394275,19.173564580427467,19.70312010394275,143375
2002-10-07,19.14617156982422,19.429211134643428,18.80835262549998,19.401819703430473,108525
2002-10-08,19.11878204345703,19.2557357177713,18.87226438481507,19.24660524062229,352900
2002-10-09,19.155302047729492,19.283126985268403,19.0366093287224,19.08225997261887,79900
2002-10-10,18.744441986083984,19.091391425222753,18.6257475195514,19.02747982391776,118525
2002-10-11,19.684860229492188,19.684860229492188,18.644010080938855,18.89965824964523,205250
2002-10-14,20.670928955078125,20.670928955078125,20.086592282314566,20.433541746402767,353500
2002-10-15,20.670928955078125,20.670928955078125,20.670928955078125,20.670928955078125,0
2002-10-16,21.017881393432617,21.50178457590058,20.953969783782945,21.45613392371103,390900
2002-10-17,21.145700454711914,21.355696199828195,20.862662635578648,20.862662635578648,101525
2002-10-18,21.227874755859375,21.711779624531648,21.09092107346852,21.10005155115599,148675
2002-10-21,21.21874237060547,22.232202663816626,21.00874662705409,22.232202663816626,153600
2002-10-22,21.23700523376465,21.720910102441884,21.13657172066207,21.720910102441884,129150
2002-10-23,21.191354751586914,21.63873949121879,21.090922970910587,21.63873949121879,238550
2002-10-24,21.017881393432617,21.529176012090762,20.81701434429278,21.529176012090762,224200
2002-10-25,20.524839401245117,21.31004290533214,20.45179733631564,21.31004290533214,226750
2002-10-28,19.72138023376465,20.32397781317058,19.538774167870514,20.123112533855437,256425
2002-10-29,20.70745086669922,20.70745086669922,20.04094163168294,20.04094163168294,161200
2002-10-30,20.725711822509766,20.981358246092093,20.634408782032942,20.81701312152594,23950
2002-10-31,21.291786193847656,21.547434342741496,21.18222394536497,21.45613130803223,269325
2002-11-01,21.36482810974121,21.91264457234186,21.273525075731012,21.73003850432147,233025
2002-11-04,22.168291091918945,22.433067955504846,21.36482654136364,21.91264296374946,364575
2002-11-05,23.25479507446289,23.282186509046426,21.91264612616134,22.9534962598866,761350
