Price,Close,High,Low,Open,Volume
Ticker,ABB.NS,ABB.NS,ABB.NS,ABB.NS,ABB.NS
Date,,,,,
2002-07-01,7.3760175704956055,7.607917428844371,7.247184869858085,7.34347105920458,268312
2002-07-02,7.335333347320557,7.523836418578178,7.271595098616001,7.522480225006886,133963
2002-07-03,7.536041736602783,7.5943559255385775,7.275663957542851,7.390935429504722,89276
2002-07-04,7.579436779022217,7.7001330092872,7.512986861833856,7.536040725761978,313347
2002-07-05,7.654024124145508,7.808623771267328,7.594355172079633,7.6269016789465205,262469
2002-07-08,7.57672643661499,7.750311392463238,7.515699857888558,7.678435976585852,143585
2002-07-09,7.475017547607422,7.641822277764666,7.4587439327698055,7.620123887218936,43145
2002-07-10,7.3027873039245605,7.525192379493678,7.2702393684256,7.43162000311633,28782
2002-07-11,7.156325340270996,7.400429557107009,7.1061490152952995,7.296007613183296,86450
2002-07-12,7.19972038269043,7.267527218646886,7.112927547191772,7.14683096517,64007
2002-07-15,7.173954010009766,7.268883284461763,7.10614718189076,7.2417594135557195,36767
2002-07-16,7.108859062194824,7.323128388821742,7.051901068505193,7.323128388821742,41256
2002-07-17,7.137336730957031,7.211924518801578,7.055968688399811,7.187514462177637,38629
2002-07-18,7.183448791503906,7.214639827760334,7.106149297837401,7.106149297837401,45238
2002-07-19,7.183448791503906,7.2960079032742176,7.079025418854876,7.079025418854876,39207
2002-07-22,7.192941188812256,7.214639578963268,7.100724277172203,7.13327079396865,98137
2002-07-23,7.1725969314575195,7.296005555102583,6.9976550911915005,7.296005555102583,44252
2002-07-24,7.165816783905029,7.2824451656195945,7.134626466404516,7.134626466404516,63242
2002-07-25,7.405851364135742,7.458740767988434,7.296004688662016,7.458740767988434,202900
2002-07-26,7.526551723480225,7.594358579184808,7.194297703155674,7.324487350463509,168820
2002-07-29,7.574013710021973,7.767940850093199,7.407209017756638,7.662162733820968,186031
2002-07-30,7.470945358276367,7.757090029832268,7.377372296216066,7.702844435805273,231704
2002-07-31,7.511630535125732,7.62147793861465,7.133268918443578,7.62147793861465,146515
2002-08-01,7.469590663909912,7.62147793029254,7.190226902655491,7.190226902655491,25631
2002-08-02,7.457383632659912,7.591641072040628,7.187513985161466,7.1929380461143335,42693
2002-08-05,7.599781513214111,7.645889968796687,7.36381445971974,7.36381445971974,44142
2002-08-06,7.610629081726074,7.648601076331003,7.499426197281954,7.648601076331003,36977
2002-08-07,7.641819477081299,7.675722888258152,7.569944074437619,7.569944074437619,162420
2002-08-08,7.675724029541016,7.7028464776006755,7.567233525015802,7.635039645164953,44186
