Price,Close,High,Low,Open,Volume
Ticker,ACE.NS,ACE.NS,ACE.NS,ACE.NS,ACE.NS
Date,,,,,
2006-09-26,32.359214782714844,35.24171715834079,30.078279007138597,30.078279007138597,37912560
2006-09-27,33.64590835571289,34.25582882798993,31.958181772454022,32.58481278760018,15873845
2006-09-28,34.90752410888672,36.84590246326371,33.771232690001554,34.22240778641952,29829885
2006-09-29,34.75712585449219,35.55085896243668,34.34772878612295,35.057909195373014,6685010
2006-10-03,33.59577178955078,35.04120006958878,33.428669572628706,34.92422947390624,2439370
2006-10-04,32.46784210205078,34.0720159673733,32.25896509746961,33.83807474214964,3336005
2006-10-05,33.66261291503906,34.6568661349464,32.75190920741619,32.80203763990303,5176935
2006-10-06,32.66835021972656,33.8881938998604,32.5848007235242,33.8881938998604,1520235
2006-10-09,36.261043548583984,37.48088429793022,32.08350411613005,32.66835708690588,23530745
2006-10-10,35.651119232177734,37.66469625572627,35.26678637745634,36.10229424626437,14137605
2006-10-11,35.074623107910156,36.83754537976683,34.69029021858677,35.92684159328584,9157495
2006-10-12,36.46156311035156,37.038065583209026,34.79890422597704,35.3754035116249,13822905
2006-10-13,38.775917053222656,40.238055710112214,37.26364678070153,37.26364678070153,31494630
2006-10-16,37.3973274230957,39.302287358987535,37.07147989368519,38.943018752917155,9507530
2006-10-17,39.34406661987305,41.01508239784649,37.02135570839705,37.73988981566952,22703695
2006-10-18,39.63648986816406,41.44118663345833,38.60046195529277,39.10176537284864,13813000
2006-10-19,39.385841369628906,40.84798017508647,38.784274669762134,39.91221223201234,6213580
2006-10-20,39.686622619628906,40.47199884617983,39.36912874625322,39.76181845313343,4910145
2006-10-23,39.19367218017578,40.271478045871056,38.77591826515058,39.43597021582066,2713560
2006-10-26,38.759212493896484,39.594720426723605,37.93206142523514,37.93206142523514,1794890
2006-10-27,39.36912536621094,40.079308885493916,38.09915316895133,39.06834205801666,3035295
2006-10-30,37.86520767211914,39.435962997523944,37.597845470417326,39.08504811578478,1787575
2006-10-31,35.525794982910156,37.95712275493482,35.27514325957753,37.59785411618122,1787390
2006-11-01,36.75398635864258,37.230225508645944,35.75973012246684,35.9268323055157,2190490
2006-11-02,36.54511260986328,37.865213277796464,36.35294301093245,36.72892215873945,1715510
2006-11-03,35.94354248046875,36.90437444570504,35.67618026516744,36.76233966323016,1221105
2006-11-06,37.1550407409668,37.848510704226534,35.60934907186184,36.22762637694582,2630010
2006-11-07,40.98165512084961,43.4296931204093,37.24693758907819,37.58949564427891,22849825
2006-11-08,41.96754837036133,44.83333983023937,40.97329542626008,41.1069765211578,26590050
2006-11-09,42.12629699707031,43.5132428484352,41.28243561657435,42.31846657415045,12247380
2006-11-10,42.193145751953125,43.24588422378811,41.49131904165998,42.318473202337756,8176700
2006-11-13,41.858943939208984,42.89497512332724,41.16547404909898,42.25163366671335,5157080
2006-11-14,41.01508331298828,42.577482207835494,40.639104117113355,42.076178738142076,4193980
2006-11-15,39.50281524658203,41.324222850563615,39.285584579807036,40.77278772560102,2066485
2006-11-16,40.714298248291016,42.017691676909116,39.435972223152795,39.77017345985848,5142555
2006-11-17,39.87044143676758,41.58323214162574,39.302295760930235,41.15712129114275,3762755
