Price,Close,High,Low,Open,Volume
Ticker,ACC.NS,ACC.NS,ACC.NS,ACC.NS,ACC.NS
Date,,,,,
2002-07-01,109.69559478759766,110.54331963139671,107.83060013123973,108.50878000627898,659631
2002-07-02,108.78002166748047,110.78066009647746,108.50875392195604,109.22084468920912,282660
2002-07-03,108.3731460571289,109.86513971197174,107.72887724574264,109.18695983720649,500553
2002-07-04,107.15239715576172,109.11911423009957,106.81330729134476,107.93229970464017,284181
2002-07-05,106.84720611572266,108.33919927871594,106.54202734232406,107.18629594132113,252587
2002-07-08,110.91630554199219,111.45885143785019,106.91503861471635,106.91503861471635,587271
2002-07-09,109.15303802490234,112.57784812484695,108.91568130103057,111.76403442491028,986722
2002-07-10,108.71220397949219,109.7972852506452,107.69493446692339,109.28865049436081,397472
2002-07-11,107.22024536132812,109.7973206794998,106.81333328571999,109.05132900515682,332974
2002-07-12,107.1185073852539,108.64441207834356,106.84723957909713,108.64441207834356,148772
2002-07-15,105.050048828125,107.32195533952236,104.50751325662955,107.32195533952236,268573
2002-07-16,102.91378784179688,105.79605208118822,102.09997412619752,105.79605208118822,1001444
2002-07-17,101.21830749511719,102.81203372896005,100.50621683003422,102.64248882528314,600910
2002-07-18,101.72695922851562,102.40513895670573,100.81141245617842,100.81141245617842,422730
2002-07-19,101.8625717163086,102.405117454582,101.45567017375298,102.3033946559929,332233
2002-07-22,96.77627563476562,101.79481341350349,96.30155174509974,101.79481341350349,585861
2002-07-23,96.26759338378906,97.9969534555864,94.94514521648509,96.97968404255262,490268
2002-07-24,93.28362274169922,96.3015204320783,91.99507506220836,96.3015204320783,664749
2002-07-25,92.50370788574219,95.11470389669665,91.55426043532299,94.94515896996458,887369
2002-07-26,92.8427963256836,93.86006587058824,90.63871231172354,91.55425904141809,788742
2002-07-29,91.79163360595703,93.86007357174996,89.68927223470959,93.86007357174996,618561
2002-07-30,90.8421630859375,93.55488171693645,90.29961729009764,91.68988765812468,760305
2002-07-31,90.02836608886719,90.8760908166343,87.68864790987041,89.24846347860235,521095
2002-08-01,88.73983001708984,91.41863812870534,88.43464083180255,90.33354632106753,219736
2002-08-02,91.89336395263672,92.40199880846312,87.62082909405441,88.19728606993873,694319
2002-08-05,94.13134765625,94.60607139288226,91.55426263827316,91.89335249989638,1575370
2002-08-06,93.69051361083984,94.43651535797463,91.31688485857477,93.55487975177901,453280
2002-08-07,93.38532257080078,95.4876833287104,93.04623279360239,95.01295971027238,298970
2002-08-08,91.55424499511719,96.57276984075497,91.38470009697808,96.57276984075497,318460
2002-08-09,91.31690216064453,92.43590499336732,89.04500613336266,90.70654450512453,449655
2002-08-12,92.50370788574219,93.1818875926705,91.07953671011339,91.28299269183209,313294
2002-08-13,92.4359130859375,94.2669965610071,91.92727821240688,94.2669965610071,294362
2002-08-14,92.46979522705078,92.84278573909071,91.58815965235691,91.9950612150004,157429
2002-08-15,92.46979522705078,92.46979522705078,92.46979522705078,92.46979522705078,0
2002-08-16,92.4359130859375,93.24972681394587,91.28300944224203,93.24972681394587,403135
2002-08-19,92.4359130859375,93.45318283299872,92.09682317025042,92.23245706688465,365293
2002-08-20,92.6732406616211,93.14797467278703,92.13070524577385,92.80888486378264,237879
2002-08-21,94.40259552001953,95.48768698791598,92.33414573020399,92.50369062530035,815917
2002-08-22,94.87734985351562,95.79289672253412,94.36871500366146,94.94517197277719,571086
2002-08-23,95.01296997070312,95.4537825893848,93.99570052925318,94.94514786865983,330367
2002-08-26,95.11470031738281,96.40323757277652,94.6738876637483,95.11470031738281,415246
2002-08-27,94.13134765625,95.35207322773391,93.62271286381515,94.94516125450549,368890
2002-08-28,92.97843933105469,93.92788675463713,91.82552558330356,93.58879691075758,463241
2002-08-29,92.60545349121094,93.58881212872004,92.36808642261798,93.4531782387537,368255
2002-08-30,93.65663146972656,93.99572135868544,92.36808368276147,93.41926440817446,303979
2002-09-02,94.84345245361328,95.28426519959717,93.8600834309982,94.40262935942653,249037
2002-09-03,94.50434112548828,95.96242327627156,94.26697410177914,95.31815465960455,378633
2002-09-04,93.21580505371094,94.60607561809753,93.11408222996145,93.96180692187988,350894
2002-09-05,95.69117736816406,97.21708197316042,93.18190373916329,94.9451754219958,1111490
2002-09-06,93.8600845336914,96.8101709397893,93.45318284374194,95.62335623474812,891811
2002-09-09,93.62273406982422,94.7756377908413,92.7750092237523,94.67391494859415,330768
2002-09-10,93.62273406982422,93.62273406982423,93.62273406982423,93.62273406982423,0
2002-09-11,96.09805297851562,96.50496490205038,93.75833528869101,93.75833528869101,523877
2002-09-12,99.421142578125,99.99758908184472,95.35206460654881,97.21705867685456,2199080
2002-09-13,98.33605194091797,99.35332144375506,97.79350613643143,98.43777475192148,465067
2002-09-16,96.67453002929688,99.55679410385694,95.72507212522632,99.01424820841696,384077
2002-09-17,97.18314361572266,98.33604692381009,96.70841994159254,97.18314361572266,141430
2002-09-18,94.84345245361328,97.65789458179356,94.6060853761125,96.97971475830887,341382
2002-09-19,94.09744262695312,95.62334710198479,93.24971791860219,94.8095334516083,290516
2002-09-20,93.99571228027344,94.57215882690717,92.60544180017841,93.2497104573343,333817
2002-09-23,94.06354522705078,94.9451811213901,92.91064152593175,94.334823382034,245350
2002-09-24,92.876708984375,93.82616678493949,92.67325300223968,92.91062003943107,331935
2002-09-25,92.53761291503906,92.84279169364453,91.62207657922266,91.96116641060661,234198
2002-09-26,92.53761291503906,93.21579257780697,92.0968002735201,92.6393460733745,213214
2002-09-27,94.3009033203125,94.60608216086834,92.5037206402347,93.79226846998525,323951
2002-09-30,93.41925811767578,94.3348048954962,92.91062331848698,94.3348048954962,233684
2002-10-01,93.69051361083984,94.029603432592,92.60543239015303,92.60543239015303,238998
2002-10-02,93.69051361083984,93.69051361083984,93.69051361083984,93.69051361083984,0
2002-10-03,93.35143280029297,94.33480165685883,92.80889731167873,93.11407611107452,214666
2002-10-04,93.89400482177734,94.09746086084701,93.08019101370272,93.31755811731799,138801
2002-10-07,96.19979858398438,96.30152140393331,93.6905253110954,93.75834742319563,337084
2002-10-08,95.5555191040039,96.9797006656471,95.11470642207696,96.3015209407125,287864
2002-10-09,95.41990661621094,96.13199755664162,95.01300489896748,96.09808649315374,228373
2002-10-10,95.45379638671875,96.30152104379441,93.38534615381387,95.86070836139562,208142
2002-10-11,95.62335968017578,96.97971939195132,94.30091103083531,96.97971939195132,206005
2002-10-14,96.9797134399414,97.79352714741924,96.13198867210974,96.13198867210974,319549
2002-10-15,96.9797134399414,96.9797134399414,96.9797134399414,96.9797134399414,0
2002-10-16,97.99696350097656,98.64123212563351,97.42050663521997,97.99696350097656,651961
2002-10-17,97.35266876220703,98.26820487328109,96.8440341399888,97.65784746589839,240449
2002-10-18,98.53951263427734,99.31941515122085,97.31878710272147,98.33605665431787,517791
2002-10-21,98.03087615966797,99.35332448418592,97.72569736911781,99.01423463952999,359599
2002-10-22,94.91124725341797,98.67514667027486,94.53824634756711,98.33605681917425,396130
2002-10-23,93.31756591796875,95.55555149020185,93.08019879451136,94.94519367017553,531664
2002-10-24,93.181884765625,94.26697640307015,92.9106170303641,94.02960937356627,349402
2002-10-25,91.82554626464844,93.41927302910868,91.21518854747818,93.41927302910868,264930
2002-10-28,88.50245666503906,95.04688706075937,87.79036586361106,94.94516423835609,669608
2002-10-29,90.6726303100586,104.50750338918051,88.02773343003618,90.74045242419321,703175
